,Movie,Production Budget,Domestic Gross,Worldwide Gross,Profit,ROI,Year,nameYear
1768,reds,33500000,50000000,50000000,16500000,1.492537313432836,1981,reds1981
2048,for your eyes only,28000000,54800000,195300000,167300000,6.975,1981,for your eyes only1981
4816,halloween ii,2500000,25533818,25533818,23033818,10.2135272,1981,halloween ii1981
3879,modern problems,8000000,24474312,24474312,16474312,3.059289,1981,modern problems1981
3365,time bandits,12000000,37400000,37400000,25400000,3.1166666666666667,1981,time bandits1981
4125,escape from new york,6000000,25244700,25245925,19245925,4.207654166666667,1981,escape from new york1981
3481,history of the world part i,11000000,31672000,31672000,20672000,2.879272727272727,1981,history of the world part i1981
2598,under the rainbow,20000000,18826490,18826490,-1173510,0.9413245,1981,under the rainbow1981
3762,heavy metal,9300000,19571091,19571091,10271091,2.104418387096774,1981,heavy metal1981
2815,blow out,18000000,13747234,13747234,-4252766,0.7637352222222222,1981,blow out1981
3184,taps,14000000,35856053,35856053,21856053,2.561146642857143,1981,taps1981
3400,the postman always rings twice,12000000,12200000,44200000,32200000,3.683333333333333,1981,the postman always rings twice1981
3425,the pursuit of db cooper,12000000,2104164,2104164,-9895836,0.175347,1981,the pursuit of db cooper1981
2483,the best little whorehouse in texas,20500000,69701637,69701637,49201637,3.4000798536585366,1982,the best little whorehouse in texas1982
2888,tron,17000000,26918576,26918576,9918576,1.5834456470588236,1982,tron1982
4475,porkys,4000000,109492484,109492484,105492484,27.373121,1982,porkys1982
4343,jekyll and hyde together again,5000000,3707583,3707583,-1292417,0.7415166,1982,jekyll and hyde together again1982
3883,creepshow,8000000,20036244,20036244,12036244,2.5045305,1982,creepshow1982
4286,the man from snowy river,5000000,20659423,20659423,15659423,4.1318846,1982,the man from snowy river1982
4317,the beastmaster,5000000,10751126,10751126,5751126,2.1502252,1982,the beastmaster1982
4888,mad max 2 the road warrior,2000000,24600832,24600832,22600832,12.300416,1982,mad max 2 the road warrior1982
3347,star trek ii the wrath of khan,12000000,78912963,95800000,83800000,7.983333333333333,1982,star trek ii the wrath of khan1982
2994,tootsie,15000000,177200000,177200000,162200000,11.813333333333333,1982,tootsie1982
2061,blade runner,28000000,32656328,39342912,11342912,1.405104,1982,blade runner1982
2413,gandhi,22000000,52767889,127767889,105767889,5.807631318181818,1982,gandhi1982
3319,la guerre du feu,12500000,20959585,20959585,8459585,1.6767668,1982,la guerre du feu1982
4426,fast times at ridgemont high,4500000,27092880,27092880,22592880,6.02064,1982,fast times at ridgemont high1982
3525,et the extraterrestrial,10500000,435110554,792965326,782465326,75.52050723809523,1982,et the extraterrestrial1982
5173,q,1200000,255000,255000,-945000,0.2125,1982,q1982
3521,poltergeist,10700000,74706019,121706019,111006019,11.37439429906542,1982,poltergeist1982
3237,the border,13500000,6118683,6118683,-7381317,0.4532357777777778,1982,the border1982
3402,das boot,12000000,11487676,84970337,72970337,7.080861416666667,1982,das boot1982
4869,friday the 13th part 3,2250000,36690067,36690067,34440067,16.306696444444444,1982,friday the 13th part 31982
1249,inchon,46000000,4408636,4408636,-41591364,0.09583991304347826,1982,inchon1982
2462,firefox,21000000,45785720,45785720,24785720,2.1802723809523807,1982,firefox1982
4817,halloween 3 season of the witch,2500000,14400000,14400000,11900000,5.76,1982,halloween 3 season of the witch1982
3181,first blood,14000000,47212904,125212904,111212904,8.943778857142858,1982,first blood1982
2829,megaforce,18000000,5675599,5675599,-12324401,0.31531105555555555,1982,megaforce1982
2930,the verdict,16000000,53977250,53977250,37977250,3.373578125,1982,the verdict1982
4310,diner,5000000,12592907,12592907,7592907,2.5185814,1982,diner1982
4649,class of 1984,3250000,6965361,6965361,3715361,2.143188,1982,class of 19841982
2543,conan the barbarian,20000000,38264085,79114085,59114085,3.95570425,1982,conan the barbarian1982
5130,the ballad of gregorio cortez,1305000,909000,909000,-396000,0.696551724137931,1983,the ballad of gregorio cortez1983
3918,the wicked lady,8000000,589308,589308,-7410692,0.0736635,1983,the wicked lady1983
5525,the evil dead,375000,2400000,29400000,29025000,78.4,1983,the evil dead1983
1783,star wars ep vi return of the jedi,32500000,309205079,572705079,540205079,17.62169473846154,1983,star wars ep vi return of the jedi1983
3988,flashdance,7000000,90463574,201463574,194463574,28.78051057142857,1983,flashdance1983
3585,twilight zone the movie,10000000,29500000,29500000,19500000,2.95,1983,twilight zone the movie1983
1608,never say never again,36000000,55500000,160000000,124000000,4.444444444444445,1983,never say never again1983
3532,lovesick,10100000,10143618,10143618,43618,1.0043186138613862,1983,lovesick1983
3601,the dead zone,10000000,20766000,20766000,10766000,2.0766,1983,the dead zone1983
4008,breathless,7000000,19910002,19910002,12910002,2.844286,1983,breathless1983
3593,the outsiders,10000000,25697647,25697647,15697647,2.5697647,1983,the outsiders1983
3349,wargames,12000000,74433837,74433837,62433837,6.20281975,1983,wargames1983
4046,losin it,7000000,1246141,1246141,-5753859,0.17802014285714285,1983,losin it1983
5514,e tu vivrai nel terrore  laldilã,400000,126387,126387,-273613,0.3159675,1983,e tu vivrai nel terrore  laldilã1983
2202,scarface,25000000,44942821,44942821,19942821,1.79771284,1983,scarface1983
4648,a christmas story,3250000,20605209,20605209,17355209,6.340064307692308,1983,a christmas story1983
3104,brainstorm,15000000,8921050,8921050,-6078950,0.5947366666666667,1983,brainstorm1983
2102,the right stuff,27000000,21500000,21500000,-5500000,0.7962962962962963,1983,the right stuff1983
1545,superman iii,39000000,59950623,59950623,20950623,1.5371954615384615,1983,superman iii1983
4195,videodrome,5952000,2120439,2120439,-3831561,0.35625655241935483,1983,videodrome1983
2082,octopussy,27500000,67900000,187500000,160000000,6.818181818181818,1983,octopussy1983
4312,lone wolf mcquade,5000000,12232628,12232628,7232628,2.4465256,1983,lone wolf mcquade1983
3013,national lampoonâs vacation,15000000,61400000,61400000,46400000,4.093333333333334,1983,national lampoonâs vacation1983
3362,yentl,12000000,39012241,39012241,27012241,3.251020083333333,1983,yentl1983
2796,conan the destroyer,18000000,26400000,26400000,8400000,1.4666666666666666,1984,conan the destroyer1984
5491,the toxic avenger,475000,0,0,-475000,0.0,1984,the toxic avenger1984
5425,love letters,550000,5269990,5269990,4719990,9.5818,1984,love letters1984
3787,the ice pirates,9000000,13075390,13075390,4075390,1.4528211111111111,1984,the ice pirates1984
1988,once upon a time in america,30000000,5321508,5575648,-24424352,0.18585493333333333,1984,once upon a time in america1984
2769,star trek iii the search for spock,18000000,76471046,87000000,69000000,4.833333333333333,1984,star trek iii the search for spock1984
4104,the terminator,6400000,38019031,78019031,71619031,12.19047359375,1984,the terminator1984
5079,repo man,1500000,2300000,2300000,800000,1.5333333333333334,1984,repo man1984
4801,friday the 13th part iv the final chapter,2600000,32980880,32980880,30380880,12.684953846153846,1984,friday the 13th part iv the final chapter1984
2297,sheena,25000000,5778353,5778353,-19221647,0.23113412,1984,sheena1984
3864,splash,8000000,62599495,62599495,54599495,7.824936875,1984,splash1984
2103,die unendliche geschichte,27000000,21300000,21392049,-5607951,0.7922981111111111,1984,die unendliche geschichte1984
2033,indiana jones and the temple of doom,28000000,179880271,333080271,305080271,11.895723964285715,1984,indiana jones and the temple of doom1984
3640,body double,10000000,8801940,8801940,-1198060,0.880194,1984,body double1984
4423,police academy,4500000,81198894,81198894,76698894,18.044198666666666,1984,police academy1984
2780,amadeus,18000000,51973029,51973029,33973029,2.8873905,1984,amadeus1984
1297,dune,45000000,27447471,27447471,-17552529,0.6099438,1984,dune1984
1229,the cotton club,48000000,25928721,25928721,-22071279,0.5401816875,1984,the cotton club1984
5016,a nightmare on elm street,1800000,25504513,25504513,23704513,14.169173888888889,1984,a nightmare on elm street1984
3962,the hotel new hampshire,7500000,5142858,5142858,-2357142,0.6857144,1984,the hotel new hampshire1984
1835,ghostbusters,30000000,242212467,295212467,265212467,9.840415566666668,1984,ghostbusters1984
3465,gremlins,11000000,148168459,148199515,137199515,13.472683181818182,1984,gremlins1984
3079,firestarter,15000000,15136870,15136870,136870,1.0091246666666667,1984,firestarter1984
2992,beverly hills cop,15000000,234760478,316300000,301300000,21.086666666666666,1984,beverly hills cop1984
2086,a passage to india,27500000,27187653,27187653,-312347,0.9886419272727273,1984,a passage to india1984
3860,footloose,8200000,80000000,80000000,71800000,9.75609756097561,1984,footloose1984
3862,the karate kid,8000000,90815558,90815558,82815558,11.35194475,1984,the karate kid1984
5149,chud,1250000,4700000,4700000,3450000,3.76,1984,chud1984
3609,invasion usa,10000000,17536256,17536256,7536256,1.7536256,1985,invasion usa1985
5081,blood simple,1500000,1690913,2730877,1230877,1.8205846666666667,1985,blood simple1985
3352,witness,12000000,65532576,65532576,53532576,5.461048,1985,witness1985
3573,the last dragon,10000000,33000000,33000000,23000000,3.3,1985,the last dragon1985
4675,a nightmare on elm street part 2 freddys revenge,3000000,21163999,21163999,18163999,7.0546663333333335,1985,a nightmare on elm street part 2 freddys revenge1985
4492,the return of the living dead,4000000,14237880,14237880,10237880,3.55947,1985,the return of the living dead1985
4690,krush groove,3000000,11052713,11052713,8052713,3.6842376666666667,1985,krush groove1985
2108,return to oz,27000000,10618813,10618813,-16381187,0.3932893703703704,1985,return to oz1985
1897,a view to a kill,30000000,50327960,152627960,122627960,5.087598666666667,1985,a view to a kill1985
3565,mad max beyond thunderdome,10000000,36230219,36230219,26230219,3.6230219,1985,mad max beyond thunderdome1985
2804,young sherlock holmes,18000000,19739000,19739000,1739000,1.0966111111111112,1985,young sherlock holmes1985
3568,commando,10000000,35073978,35073978,25073978,3.5073978,1985,commando1985
2599,ladyhawke,20000000,18400000,18400000,-1600000,0.92,1985,ladyhawke1985
1328,rambo first blood part ii,44000000,150415432,300400000,256400000,6.827272727272727,1985,rambo first blood part ii1985
2854,red sonja,17900000,6905861,6908640,-10991360,0.3859575418994413,1985,red sonja1985
1824,out of africa,31000000,79096868,258210860,227210860,8.329382580645161,1985,out of africa1985
4609,day of the dead,3500000,5804262,34004262,30504262,9.715503428571429,1985,day of the dead1985
3099,brazil,15000000,9929135,9932146,-5067854,0.6621430666666667,1985,brazil1985
4945,subway,2000000,390659,1663296,-336704,0.831648,1985,subway1985
3562,st elmoâs fire,10000000,37800000,37800000,27800000,3.78,1985,st elmoâs fire1985
4429,after hours,4500000,10609321,10609321,6109321,2.357626888888889,1985,after hours1985
2278,lifeforce,25000000,11603545,11603545,-13396455,0.4641418,1985,lifeforce1985
4871,friday the 13th part v a new beginning,2200000,21930418,21930418,19730418,9.968371818181819,1985,friday the 13th part v a new beginning1985
4019,silver bullet,7000000,10803211,10803211,3803211,1.5433158571428571,1985,silver bullet1985
5138,defcon 4,1300000,210904,210904,-1089096,0.16223384615384615,1985,defcon 41985
2139,silverado,26000000,33200000,33200000,7200000,1.2769230769230768,1985,silverado1985
2723,back to the future,19000000,212259762,385524784,366524784,20.290778105263158,1985,back to the future1985
4071,pale rider,6900000,41410568,41410568,34510568,6.001531594202898,1985,pale rider1985
3004,the color purple,15000000,93589701,93589701,78589701,6.2393134,1985,the color purple1985
2841,8 million ways to die,18000000,1305114,1305114,-16694886,0.07250633333333334,1986,8 million ways to die1986
4437,salvador,4500000,1500000,1500000,-3000000,0.3333333333333333,1986,salvador1986
1916,little shop of horrors,30000000,38747385,38747385,8747385,1.2915795,1986,little shop of horrors1986
4309,april fools day,5000000,12947763,12947763,7947763,2.5895526,1986,april fools day1986
2196,cobra,25000000,49042224,49042224,24042224,1.96168896,1986,cobra1986
5646,shes gotta have it,175000,7137502,7137502,6962502,40.78572571428571,1986,shes gotta have it1986
2262,legend,25000000,15502112,23506237,-1493763,0.94024948,1986,legend1986
4035,american anthem,7000000,3571624,3571624,-3428376,0.510232,1986,american anthem1986
4113,platoon,6000000,137963328,137978395,131978395,22.996399166666667,1986,platoon1986
2867,aliens,17000000,85160248,183316455,166316455,10.78332088235294,1986,aliens1986
1965,howard the duck,30000000,16295774,16295774,-13704226,0.5431924666666667,1986,howard the duck1986
2282,big trouble in little china,25000000,11100000,11100000,-13900000,0.444,1986,big trouble in little china1986
3133,the clan of the cave bear,15000000,1953732,1953732,-13046268,0.1302488,1986,the clan of the cave bear1986
4676,a room with a view,3000000,20966644,20966644,17966644,6.9888813333333335,1986,a room with a view1986
2786,peggy sue got married,18000000,41382841,41382841,23382841,2.299046722222222,1986,peggy sue got married1986
4678,friday the 13th part vi jason lives,3000000,19472057,19472057,16472057,6.490685666666667,1986,friday the 13th part vi jason lives1986
2823,nine 12 weeks,18000000,6734844,6734844,-11265156,0.374158,1986,nine 12 weeks1986
4904,witchboard,2000000,7369373,7369373,5369373,3.6846865,1986,witchboard1986
3826,crocodile dundee,8800000,174803506,328203506,319403506,37.29585295454545,1986,crocodile dundee1986
4410,the texas chainsaw massacre 2,4700000,8025872,8025872,3325872,1.707632340425532,1986,the texas chainsaw massacre 21986
5520,my beautiful laundrette,400000,0,0,-400000,0.0,1986,my beautiful laundrette1986
1748,playing for keeps,35000000,2000000,2000000,-33000000,0.05714285714285714,1986,playing for keeps1986
3549,the color of money,10000000,52293000,52293000,42293000,5.2293,1986,the color of money1986
2331,star trek iv the voyage home,24000000,109713132,133000000,109000000,5.541666666666667,1986,star trek iv the voyage home1986
2905,shanghai surprise,17000000,2315000,2315000,-14685000,0.1361764705882353,1986,shanghai surprise1986
5196,down by law,1100000,1436000,1436000,336000,1.3054545454545454,1986,down by law1986
3867,stand by me,8000000,52287414,52287414,44287414,6.53592675,1986,stand by me1986
3346,the golden child,12000000,79817937,79817937,67817937,6.65149475,1986,the golden child1986
2963,highlander,16000000,5900000,12900000,-3100000,0.80625,1986,highlander1986
3417,invaders from mars,12000000,4884663,4984663,-7015337,0.41538858333333334,1986,invaders from mars1986
2993,top gun,15000000,179800601,356799634,341799634,23.786642266666668,1986,top gun1986
1530,pirates,40000000,1641825,6341825,-33658175,0.158545625,1986,pirates1986
1439,legal eagles,40000000,49851591,49851591,9851591,1.246289775,1986,legal eagles1986
4608,evil dead ii,3500000,5923044,5926177,2426177,1.6931934285714285,1987,evil dead ii1987
2490,beverly hills cop ii,20000000,153665036,276665036,256665036,13.8332518,1987,beverly hills cop ii1987
