,Unnamed: 0_x,tconst,primary_title,original_title,start_year,runtime_minutes,genres,Action,Crime,Drama,Biography,Comedy,Fantasy,Horror,Thriller,Adventure,Animation,Documentary,History,Mystery,Science Fiction,Romance,Family,War,Music,Sport,Western,Musical,Adult,News,Link,start_year_str,Unnamed: 0_y,Title,Studio,Domestic Gross_x,Foreign Gross,Year_x,Clean Title,Unnamed: 0_x,Average Rating,Number of Votes,Unnamed: 0_y,Movie,Production Budget,Domestic Gross_y,Worldwide Gross,Profit,ROI,Year_y,nameYear
950,58205,tt3393786,Jack Reacher: Never Go Back,Jack Reacher: Never Go Back,2016,118.0,"Action,Thriller",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,jack reacher never go back2016,2016,2375,Jack Reacher: Never Go Back,Par.,58700000.0,103400000,2016,jack reacher never go back,20768,6.1,121892,884,jack reacher never go back,60000000,58697076,159946489,99946489,2.6657748166666666,2016,jack reacher never go back2016
951,58292,tt3397884,Sicario,Sicario,2015,121.0,"Action,Crime,Drama",True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,sicario2015,2015,1948,Sicario,LGF,46900000.0,38000000,2015,sicario,19170,7.6,328548,1899,sicario,30000000,46889293,84393749,54393749,2.8131249666666664,2015,sicario2015
952,58390,tt3401882,Fist Fight,Fist Fight,2017,91.0,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,fist fight2017,2017,2872,Fist Fight,WB (NL),32200000.0,8900000,2017,fist fight,58761,5.6,35136,2228,fist fight,25000000,32187017,40286416,15286416,1.61145664,2017,fist fight2017
953,58399,tt3402236,Murder on the Orient Express,Murder on the Orient Express,2017,114.0,"Crime,Drama,Mystery",False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,murder on the orient express2017,2017,2784,Murder on the Orient Express,Fox,102800000.0,250000000,2017,murder on the orient express,38849,6.5,178603,994,murder on the orient express,55000000,102826543,345922730,290922730,6.289504181818183,2017,murder on the orient express2017
954,58568,tt3411444,Ferdinand,Ferdinand,2017,108.0,"Adventure,Animation,Comedy",False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,ferdinand2017,2017,2791,Ferdinand,Fox,84400000.0,211700000,2017,ferdinand,14413,6.7,40229,313,ferdinand,111000000,84410380,289847930,178847930,2.6112426126126125,2017,ferdinand2017
955,58686,tt3416828,Ice Age: Collision Course,Ice Age: Collision Course,2016,94.0,"Adventure,Animation,Comedy",False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,ice age collision course2016,2016,2341,Ice Age: Collision Course,Fox,64099999.0,344500000,2016,ice age collision course,65858,5.7,48932,351,ice age collision course,105000000,64063008,402156682,297156682,3.8300636380952384,2016,ice age collision course2016
956,59330,tt3450650,Paul Blart: Mall Cop 2,Paul Blart: Mall Cop 2,2015,94.0,"Action,Comedy,Crime",True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,paul blart mall cop 22015,2015,1933,Paul Blart: Mall Cop 2,Sony,71000000.0,36600000,2015,paul blart mall cop 2,37192,4.4,30828,1559,paul blart mall cop 2,38000000,71091594,107650646,69650646,2.8329117368421053,2015,paul blart mall cop 22015
957,59334,tt3450958,War for the Planet of the Apes,War for the Planet of the Apes,2017,140.0,"Action,Adventure,Drama",True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,war for the planet of the apes2017,2017,2777,War for the Planet of the Apes,Fox,146900000.0,343800000,2017,war for the planet of the apes,67190,7.5,201943,151,war for the planet of the apes,152000000,146880162,489592267,337592267,3.2210017565789477,2017,war for the planet of the apes2017
958,59559,tt3460252,The Hateful Eight,The Hateful Eight,2015,168.0,"Crime,Drama,Mystery",False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,the hateful eight2015,2015,1917,The Hateful Eight,Wein.,54100000.0,101600000,2015,the hateful eight,67201,7.8,434966,832,the hateful eight,62000000,54117416,147864886,85864886,2.3849175161290317,2015,the hateful eight2015
959,59804,tt3469046,Despicable Me 3,Despicable Me 3,2017,89.0,"Adventure,Animation,Comedy",False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,despicable me 32017,2017,2761,Despicable Me 3,Uni.,264600000.0,770200000,2017,despicable me 3,30997,6.3,92580,629,despicable me 3,75000000,264624300,1034727750,959727750,13.796370000000001,2017,despicable me 32017
960,59846,tt3470600,Sing,Sing,2016,108.0,"Animation,Comedy,Family",False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,sing2016,2016,2334,Sing,Uni.,270400000.0,363800000,2016,sing,46523,7.1,115951,628,sing,75000000,270329045,634454789,559454789,8.459397186666667,2016,sing2016
961,60192,tt3486626,The Nut Job 2: Nutty by Nature,The Nut Job 2: Nutty by Nature,2017,91.0,"Adventure,Animation,Comedy",False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,the nut job 2 nutty by nature2017,2017,2844,The Nut Job 2: Nutty by Nature,ORF,28400000.0,36800000,2017,the nut job 2 nutty by nature,11486,5.5,4820,1480,the nut job 2 nutty by nature,40000000,28370522,57438389,17438389,1.435959725,2017,the nut job 2 nutty by nature2017
962,60379,tt3498820,Captain America: Civil War,Captain America: Civil War,2016,147.0,"Action,Adventure,Sci-Fi",True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,captain america civil war2016,2016,2322,Captain America: Civil War,BV,408100000.0,745200000,2016,captain america civil war,63000,7.8,583507,16,captain america civil war,250000000,408084349,1140069413,890069413,4.560277652,2016,captain america civil war2016
963,60393,tt3499096,Race,Race,2016,134.0,"Biography,Drama,Sport",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,race2016,2016,2457,Race,Focus,19200000.0,5900000,2016,race,61637,7.1,30777,4289,race,5000000,19115191,23745772,18745772,4.7491544,2016,race2016
964,60466,tt3501632,Thor: Ragnarok,Thor: Ragnarok,2017,130.0,"Action,Adventure,Comedy",True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,thor ragnarok2017,2017,2766,Thor: Ragnarok,BV,315100000.0,538900000,2017,thor ragnarok,35643,7.9,482995,81,thor ragnarok,180000000,315058289,846980024,666980024,4.7054445777777785,2017,thor ragnarok2017
965,60927,tt3521126,The Disaster Artist,The Disaster Artist,2017,104.0,"Biography,Comedy,Drama",False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the disaster artist2017,2017,2879,The Disaster Artist,A24,21100000.0,8700000,2017,the disaster artist,63006,7.4,111737,3599,the disaster artist,10000000,21120616,28717667,18717667,2.8717667000000002,2017,the disaster artist2017
966,60930,tt3521164,Moana,Moana,2016,107.0,"Adventure,Animation,Comedy",False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,moana2016,2016,2333,Moana,BV,248800000.0,394600000,2016,moana,38891,7.6,224253,161,moana,150000000,248757044,637517365,487517365,4.250115766666666,2016,moana2016
967,60970,tt3522806,Mechanic: Resurrection,Mechanic: Resurrection,2016,98.0,"Action,Adventure,Thriller",True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,mechanic resurrection2016,2016,2385,Mechanic: Resurrection,LG/S,21200000.0,104500000,2016,mechanic resurrection,61648,5.7,67275,1493,mechanic resurrection,40000000,21218403,109738840,69738840,2.743471,2016,mechanic resurrection2016
968,61135,tt3530002,The Night Before,The Night Before,2015,101.0,"Adventure,Comedy,Fantasy",False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the night before2015,2015,1971,The Night Before,Sony,43000000.0,9300000,2015,the night before,19235,6.4,58455,2205,the night before,25000000,43035725,52427346,27427346,2.09709384,2015,the night before2015
969,61194,tt3531824,Nerve,Nerve,2016,96.0,"Action,Adventure,Crime",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,nerve2016,2016,2408,Nerve,LGF,38600000.0,46700000,2016,nerve,33101,6.5,102782,2542,nerve,20000000,38583626,70652284,50652284,3.5326142,2016,nerve2016
970,61206,tt3532216,American Made,American Made,2017,115.0,"Action,Biography,Comedy",True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,american made2017,2017,2820,American Made,Uni.,51300000.0,83500000,2017,american made,31019,7.2,131043,1131,american made,50000000,51342000,135569212,85569212,2.71138424,2017,american made2017
971,61544,tt3553442,Whiskey Tango Foxtrot,Whiskey Tango Foxtrot,2016,112.0,"Biography,Comedy,Drama",False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,whiskey tango foxtrot2016,2016,2464,Whiskey Tango Foxtrot,Par.,23100000.0,,2016,whiskey tango foxtrot,26469,6.6,46265,1705,whiskey tango foxtrot,35000000,23083334,25350747,-9649253,0.7243070571428571,2016,whiskey tango foxtrot2016
972,61787,tt3564472,Girls Trip,Girls Trip,2017,122.0,"Comedy,Drama",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,girls trip2017,2017,2819,Girls Trip,Uni.,115200000.0,25400000,2017,girls trip,31027,6.2,29321,2035,girls trip,28000000,115108515,140886353,112886353,5.0316554642857145,2017,girls trip2017
973,61859,tt3567288,The Visit,The Visit,2015,94.0,"Horror,Mystery,Thriller",False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,the visit2015,2015,1941,The Visit,Uni.,65200000.0,33200000,2015,the visit,65910,6.2,102459,4255,the visit,5000000,65206105,98677816,93677816,19.735563199999998,2015,the visit2015
974,67371,tt3833746,The Visit: An Alien Encounter,The Visit,2015,83.0,Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,the visit2015,2015,1941,The Visit,Uni.,65200000.0,33200000,2015,the visit,56103,6.0,661,4255,the visit,5000000,65206105,98677816,93677816,19.735563199999998,2015,the visit2015
975,62713,tt3605418,Knock Knock,Knock Knock,2015,99.0,"Drama,Thriller",False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,knock knock2015,2015,2251,Knock Knock,LGP,36300.0,,2015,knock knock,57187,4.9,68328,4961,knock knock,2000000,36336,6328516,4328516,3.1642580000000002,2015,knock knock2015
976,62740,tt3606752,Cars 3,Cars 3,2017,102.0,"Adventure,Animation,Comedy",False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,cars 32017,2017,2781,Cars 3,BV,152900000.0,231000000,2017,cars 3,5521,6.8,59408,104,cars 3,175000000,152901115,383541369,208541369,2.1916649657142857,2017,cars 32017
977,62741,tt3606756,Incredibles 2,Incredibles 2,2018,118.0,"Action,Adventure,Animation",True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,incredibles 22018,2018,3082,Incredibles 2,BV,608600000.0,634200000,2018,incredibles 2,48593,7.7,203510,43,incredibles 2,200000000,608581744,1242520711,1042520711,6.212603555,2018,incredibles 22018
978,62743,tt3606888,A Street Cat Named Bob,A Street Cat Named Bob,2016,103.0,"Biography,Comedy,Drama",False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,a street cat named bob2016,2016,2662,A Street Cat Named Bob,Cleopatra,82700.0,,2016,a street cat named bob,31045,7.4,23204,3930,a street cat named bob,8000000,82703,17382693,9382693,2.172836625,2016,a street cat named bob2016
979,62907,tt3614530,Jem and the Holograms,Jem and the Holograms,2015,118.0,"Adventure,Drama,Family",False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,jem and the holograms2015,2015,2081,Jem and the Holograms,Uni.,2200000.0,149000,2015,jem and the holograms,52045,4.1,6683,4352,jem and the holograms,5000000,2184640,2368937,-2631063,0.47378739999999997,2015,jem and the holograms2015
980,63056,tt3622592,Paper Towns,Paper Towns,2015,109.0,"Comedy,Drama,Mystery",False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,paper towns2015,2015,1947,Paper Towns,Fox,32000000.0,53500000,2015,paper towns,55668,6.3,87742,3367,paper towns,12000000,32000304,85450484,73450484,7.120873666666666,2015,paper towns2015
981,63079,tt3623726,Ricki and the Flash,Ricki and the Flash,2015,101.0,"Comedy,Drama,Music",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,ricki and the flash2015,2015,1989,Ricki and the Flash,TriS,26800000.0,14500000,2015,ricki and the flash,52050,5.9,20932,2794,ricki and the flash,18000000,26839498,41166033,23166033,2.287001833333333,2015,ricki and the flash2015
982,63184,tt3628584,Barbershop: The Next Cut,Barbershop: The Next Cut,2016,111.0,"Comedy,Drama",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,barbershop the next cut2016,2016,2427,Barbershop: The Next Cut,WB (NL),54000000.0,1000000,2016,barbershop the next cut,11535,5.9,13306,2521,barbershop the next cut,20000000,54030051,54404202,34404202,2.7202101,2016,barbershop the next cut2016
983,63213,tt3631112,The Girl on the Train,The Girl on the Train,2016,112.0,"Crime,Drama,Mystery",False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,the girl on the train2016,2016,2371,The Girl on the Train,Uni.,75400000.0,97800000,2016,the girl on the train,14500,6.5,150977,1267,the girl on the train,45000000,75395035,174278214,129278214,3.8728491999999997,2016,the girl on the train2016
984,63354,tt3640424,Allied,Allied,2016,124.0,"Action,Drama,Romance",True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,allied2016,2016,2388,Allied,Par.,40100000.0,79400000,2016,allied,46575,7.1,125741,346,allied,106000000,40098064,119266661,13266661,1.125157179245283,2016,allied2016
985,63704,tt3659388,The Martian,The Martian,2015,144.0,"Adventure,Drama,Sci-Fi",False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,the martian2015,2015,1881,The Martian,Fox,228400000.0,401700000,2015,the martian,29797,8.0,680116,345,the martian,108000000,228433663,655271443,547271443,6.067328175925926,2015,the martian2015
986,64187,tt3682448,Bridge of Spies,Bridge of Spies,2015,142.0,"Drama,History,Thriller",False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,bridge of spies2015,2015,1915,Bridge of Spies,BV,72300000.0,93200000,2015,bridge of spies,63814,7.6,263004,1409,bridge of spies,40000000,72313754,162498338,122498338,4.06245845,2015,bridge of spies2015
