,Unnamed: 0_x,tconst,primary_title,original_title,start_year,runtime_minutes,genres,Action,Crime,Drama,Biography,Comedy,Fantasy,Horror,Thriller,Adventure,Animation,Documentary,History,Mystery,Science Fiction,Romance,Family,War,Music,Sport,Western,Musical,Adult,News,Link,start_year_str,Unnamed: 0_y,Title,Studio,Domestic Gross,Foreign Gross,Year,Clean Title
1009,29540,tt2132285,The Bling Ring,The Bling Ring,2013,90.0,"Biography,Crime,Drama",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the bling ring2013,2013,1272,The Bling Ring,A24,5800000.0,13300000,2013,the bling ring
1010,29677,tt2137241,Rock On 2,Rock On 2,2016,143.0,"Drama,Music",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,rock on 22016,2016,2652,Rock On 2,Eros,98900.0,,2016,rock on 2
1011,29788,tt2140373,Saving Mr. Banks,Saving Mr. Banks,2013,125.0,"Biography,Comedy,Drama",False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,saving mr banks2013,2013,1188,Saving Mr. Banks,BV,83300000.0,34600000,2013,saving mr banks
1012,29789,tt2140379,Self/less,Self/less,2015,117.0,"Action,Mystery,Sci-Fi",True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,selfless2015,2015,2001,Self/Less,Focus,12300000.0,18200000,2015,selfless
1013,29798,tt2140465,Tanu Weds Manu Returns,Tanu Weds Manu Returns,2015,128.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,tanu weds manu returns2015,2015,2072,Tanu Weds Manu Returns,Eros,3000000.0,,2015,tanu weds manu returns
1014,29800,tt2140479,The Accountant,The Accountant,2016,128.0,"Action,Crime,Drama",True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the accountant2016,2016,2378,The Accountant,WB,86300000.0,68900000,2016,the accountant
1015,29811,tt2140619,Two Night Stand,Two Night Stand,2014,86.0,"Comedy,Romance",False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,two night stand2014,2014,1846,Two Night Stand,EOne,18600.0,,2014,two night stand
1016,29834,tt2141751,God Help the Girl,God Help the Girl,2014,112.0,"Drama,Music,Romance",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,god help the girl2014,2014,1807,God Help the Girl,Ampl.,103000.0,,2014,god help the girl
1017,30457,tt2159988,The Walk,The Walk,2015,89.0,"Crime,Thriller",False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the walk2015,2015,1964,The Walk,TriS,10100000.0,51000000,2015,the walk
1018,60239,tt3488710,The Walk,The Walk,2015,123.0,"Adventure,Biography,Drama",False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the walk2015,2015,1964,The Walk,TriS,10100000.0,51000000,2015,the walk
1019,30463,tt2160105,I Still See You,I Still See You,2018,98.0,"Fantasy,Thriller",False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i still see you2018,2018,3275,I Still See You,LGF,1400.0,1500000,2018,i still see you
1020,30576,tt2166214,Khiladi 786,Khiladi 786,2012,141.0,"Action,Comedy",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,khiladi 7862012,2012,1020,Khiladi 786,Eros,379000.0,,2012,khiladi 786
1021,30658,tt2168910,Cocktail,Cocktail,2012,146.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,cocktail2012,2012,988,Cocktail,Eros,1200000.0,,2012,cocktail
1022,30703,tt2170439,Horrible Bosses 2,Horrible Bosses 2,2014,108.0,"Comedy,Crime",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,horrible bosses 22014,2014,1541,Horrible Bosses 2,WB,54400000.0,53200000,2014,horrible bosses 2
1023,30718,tt2170593,St. Vincent,St. Vincent,2014,102.0,"Comedy,Drama",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,st vincent2014,2014,1575,St. Vincent,Wein.,44100000.0,10700000,2014,st vincent
1024,30767,tt2172071,Student of the Year,Student of the Year,2012,146.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,student of the year2012,2012,1004,Student of the Year,Eros,670000.0,,2012,student of the year
1025,30796,tt2172934,3 Days to Kill,3 Days to Kill,2014,117.0,"Action,Drama,Thriller",True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3 days to kill2014,2014,1578,3 Days to Kill,Rela.,30700000.0,21900000,2014,3 days to kill
1026,30797,tt2172935,Metallica Through the Never,Metallica Through the Never,2013,93.0,Music,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,metallica through the never2013,2013,1299,Metallica Through the Never,PH,3400000.0,4600000,2013,metallica through the never
1027,30885,tt2176013,Jab Tak Hai Jaan,Jab Tak Hai Jaan,2012,176.0,"Drama,Romance",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,jab tak hai jaan2012,2012,946,Jab Tak Hai Jaan,Yash,3000000.0,,2012,jab tak hai jaan
1028,30953,tt2177771,The Monuments Men,The Monuments Men,2014,118.0,"Comedy,Drama,History",False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,the monuments men2014,2014,1526,The Monuments Men,Sony,78000000.0,77000000,2014,the monuments men
1029,30969,tt2178470,Yeh Jawaani Hai Deewani,Yeh Jawaani Hai Deewani,2013,160.0,"Comedy,Drama,Musical",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,yeh jawaani hai deewani2013,2013,1321,Yeh Jawaani Hai Deewani,Eros,3800000.0,,2013,yeh jawaani hai deewani
1030,30971,tt2178508,Son of Sardaar,Son of Sardaar,2012,141.0,"Action,Comedy",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,son of sardaar2012,2012,1002,Son of Sardaar,Eros,772000.0,,2012,son of sardaar
1031,30985,tt2178941,Barbara,Barbara,2012,105.0,Drama,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,barbara2012,2012,931,Barbara,AF,1000000.0,3100000,2012,barbara
1032,31008,tt2179116,The Kings of Summer,The Kings of Summer,2013,95.0,"Adventure,Comedy,Drama",False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the kings of summer2013,2013,1353,The Kings of Summer,CBS,1300000.0,,2013,the kings of summer
1033,31013,tt2179136,American Sniper,American Sniper,2014,133.0,"Action,Biography,Drama",True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,american sniper2014,2014,1489,American Sniper,WB,350100000.0,197300000,2014,american sniper
1034,31067,tt2180411,Into the Woods,Into the Woods,2014,125.0,"Adventure,Comedy,Drama",False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,into the woods2014,2014,1515,Into the Woods,BV,128000000.0,85100000,2014,into the woods
1035,31141,tt2181931,English Vinglish,English Vinglish,2012,134.0,"Comedy,Drama,Family",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,english vinglish2012,2012,964,English Vinglish,Eros,1900000.0,,2012,english vinglish
1036,31204,tt2183034,Earth to Echo,Earth to Echo,2014,91.0,"Adventure,Family,Sci-Fi",False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,earth to echo2014,2014,1585,Earth to Echo,Rela.,38900000.0,6400000,2014,earth to echo
1037,31244,tt2184339,The Purge,The Purge,2013,85.0,"Horror,Thriller",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the purge2013,2013,1203,The Purge,Uni.,64500000.0,24900000,2013,the purge
1038,31316,tt2186933,Luv Shuv Tey Chicken Khurana,Luv Shuv Tey Chicken Khurana,2012,140.0,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,luv shuv tey chicken khurana2012,2012,1054,Luv Shuv Tey Chicken Khurana,UTV,144000.0,,2012,luv shuv tey chicken khurana
1039,31378,tt2187972,Shirin Farhad Ki Toh Nikal Padi,Shirin Farhad Ki Toh Nikal Padi,2012,111.0,Romance,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,shirin farhad ki toh nikal padi2012,2012,1051,Shirin Farhad Ki Toh Nikal Padi,Eros,156000.0,,2012,shirin farhad ki toh nikal padi
1040,31519,tt2191701,Grown Ups 2,Grown Ups 2,2013,101.0,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,grown ups 22013,2013,1159,Grown Ups 2,Sony,133699999.0,113300000,2013,grown ups 2
1041,31522,tt2191721,Jodi Breakers,Jodi Breakers,2012,127.0,"Comedy,Musical,Romance",False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,jodi breakers2012,2012,1085,Jodi Breakers,Yash,52600.0,,2012,jodi breakers
1042,31584,tt2193215,The Counselor,The Counselor,2013,117.0,"Crime,Drama,Thriller",False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the counselor2013,2013,1217,The Counselor,Fox,17000000.0,54000000,2013,the counselor
1043,31611,tt2194499,About Time,About Time,2013,123.0,"Comedy,Drama,Fantasy",False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,about time2013,2013,1205,About Time,Uni.,15300000.0,71800000,2013,about time
1044,31803,tt2199571,Run All Night,Run All Night,2015,114.0,"Action,Drama,Thriller",True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,run all night2015,2015,1954,Run All Night,WB,26500000.0,45200000,2015,run all night
1045,31931,tt2203939,The Other Woman,The Other Woman,2014,109.0,"Comedy,Romance",False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,the other woman2014,2014,1519,The Other Woman,Fox,83900000.0,112800000,2014,the other woman
1046,31968,tt2205401,Addicted,Addicted,2014,106.0,"Drama,Thriller",False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,addicted2014,2014,1627,Addicted,LGF,17400000.0,,2014,addicted
1047,59029,tt3435418,Addicted,Addicted,2014,97.0,"Documentary,Music",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,addicted2014,2014,1627,Addicted,LGF,17400000.0,,2014,addicted
1048,31991,tt2205904,Generation Iron,Generation Iron,2013,106.0,"Documentary,Drama,Sport",False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,generation iron2013,2013,1369,Generation Iron,TVC,850000.0,,2013,generation iron
1049,32083,tt2209418,Before Midnight,Before Midnight,2013,109.0,"Drama,Romance",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,before midnight2013,2013,1290,Before Midnight,SPC,8100000.0,3100000,2013,before midnight
1050,32093,tt2209764,Transcendence,Transcendence,2014,119.0,"Action,Drama,Sci-Fi",True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,transcendence2014,2014,1544,Transcendence,WB,23000000.0,80000000,2014,transcendence
1051,32209,tt2213054,Kai po che!,Kai po che!,2013,120.0,"Drama,Sport",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,kai po che2013,2013,1359,Kai Po Che,UTV,1100000.0,,2013,kai po che
1052,32314,tt2215719,Katy Perry: Part of Me,Katy Perry: Part of Me,2012,93.0,"Documentary,Music",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,katy perry part of me2012,2012,851,Katy Perry: Part of Me,Par.,25300000.0,7400000,2012,katy perry part of me
1053,32382,tt2218003,Closed Circuit,Closed Circuit,2013,96.0,"Crime,Drama,Mystery",False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,closed circuit2013,2013,1309,Closed Circuit,Focus,5800000.0,,2013,closed circuit
1054,32552,tt2223990,Draft Day,Draft Day,2014,110.0,"Drama,Sport",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,draft day2014,2014,1605,Draft Day,LG/S,28800000.0,620000,2014,draft day
1055,32554,tt2224026,Home,Home,2015,94.0,"Adventure,Animation,Comedy",False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,home2015,2015,1890,Home,Fox,177400000.0,208600000,2015,home
1056,88259,tt5121236,Home,Home,2015,15.0,Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,home2015,2015,1890,Home,Fox,177400000.0,208600000,2015,home
